OmaTunniste;OmaItä;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;lamposumma_v;rainfall_v;;
1;3383183;7548700;Kittilä;3356;19930203;1993;2;3;3385000;7545000;-3.2;0.3;-4.7;0;631;3.61;0;38;;
1;3383183;7548700;Kittilä;3356;19930204;1993;2;4;3385000;7545000;-7.8;-1.7;-10.9;0;698;2.67;0;38;;
1;3383183;7548700;Kittilä;3356;19930205;1993;2;5;3385000;7545000;-11.8;-5.4;-17.5;0;976;2.12;0;38;;
1;3383183;7548700;Kittilä;3356;19930206;1993;2;6;3385000;7545000;-9.2;-5.3;-12.4;0;942;2.23;0;38;;
1;3383183;7548700;Kittilä;3356;19930207;1993;2;7;3385000;7545000;-10.4;-7.7;-14;2;882;2.5;0;40;;
1;3383183;7548700;Kittilä;3356;19930208;1993;2;8;3385000;7545000;-6.8;-1.1;-12.5;1;878;3.36;0;41;;
1;3383183;7548700;Kittilä;3356;19930209;1993;2;9;3385000;7545000;-6.4;-3.5;-10.8;0;488;2.95;0;41;;
1;3383183;7548700;Kittilä;3356;19930210;1993;2;10;3385000;7545000;-18.1;-10.5;-22.2;1;1345;1.2;0;42;;
1;3383183;7548700;Kittilä;3356;19930211;1993;2;11;3385000;7545000;-7.2;-2.9;-22;0;1165;3.38;0;42;;
1;3383183;7548700;Kittilä;3356;19930212;1993;2;12;3385000;7545000;-3;1.5;-6;1;1260;3.85;0;43;;
1;3383183;7548700;Kittilä;3356;19930213;1993;2;13;3385000;7545000;-5.2;-2.5;-10.1;0;1047;4.01;0;43;;
1;3383183;7548700;Kittilä;3356;19930214;1993;2;14;3385000;7545000;-3.7;-1.4;-12.6;0;936;4.72;0;43;;
1;3383183;7548700;Kittilä;3356;19930215;1993;2;15;3385000;7545000;-2.6;-1.4;-4.3;0;1101;4.53;0;43;;
1;3383183;7548700;Kittilä;3356;19930216;1993;2;16;3385000;7545000;-5.9;-2.7;-9.3;0;1372;3.05;0;43;;
1;3383183;7548700;Kittilä;3356;19930217;1993;2;17;3385000;7545000;-15.3;-9.2;-19.2;1;1899;1.65;0;44;;
1;3383183;7548700;Kittilä;3356;19930218;1993;2;18;3385000;7545000;-20.9;-12.4;-25.5;0;2271;1.06;0;44;;
1;3383183;7548700;Kittilä;3356;19930219;1993;2;19;3385000;7545000;-25.4;-19.6;-29.9;0;760;0.78;0;44;;
1;3383183;7548700;Kittilä;3356;19930220;1993;2;20;3385000;7545000;-30.7;-24.8;-34.5;0;1495;0.43;0;44;;
1;3383183;7548700;Kittilä;3356;19930221;1993;2;21;3385000;7545000;-21.1;-10.4;-31.3;0;2719;1.02;0;44;;
1;3383183;7548700;Kittilä;3356;19930222;1993;2;22;3385000;7545000;-19.1;-13.8;-24.4;0;2713;1.21;0;44;;
1;3383183;7548700;Kittilä;3356;19930223;1993;2;23;3385000;7545000;-15.8;-9.1;-26.2;0;2368;1.52;0;44;;
1;3383183;7548700;Kittilä;3356;19930224;1993;2;24;3385000;7545000;-10.7;-8.4;-12.7;0;2241;2.26;0;44;;
1;3383183;7548700;Kittilä;3356;19930225;1993;2;25;3385000;7545000;-6.8;-5.9;-10.7;0;1217;3.55;0;44;;
1;3383183;7548700;Kittilä;3356;19930226;1993;2;26;3385000;7545000;-4.4;-3.2;-6;1;1412;3.97;0;45;;
1;3383183;7548700;Kittilä;3356;19930227;1993;2;27;3385000;7545000;-6.9;-4.8;-8;0;1834;3.21;0;45;;
1;3383183;7548700;Kittilä;3356;19930228;1993;2;28;3385000;7545000;-10.6;-5.8;-15.6;0;2055;2.69;0;45;;
1;3383183;7548700;Kittilä;3356;19930301;1993;3;1;3385000;7545000;-12.1;-4.1;-22;1;1979;2.7;0;46;;
1;3383183;7548700;Kittilä;3356;19930302;1993;3;2;3385000;7545000;-2.3;1.9;-6.3;0;3522;4.59;0;46;;
1;3383183;7548700;Kittilä;3356;19930303;1993;3;3;3385000;7545000;-6.6;-1.8;-10.5;0;4127;3.54;0;46;;
1;3383183;7548700;Kittilä;3356;19930304;1993;3;4;3385000;7545000;-7.2;-4.5;-9.6;0;3796;2.93;0;46;;
1;3383183;7548700;Kittilä;3356;19930305;1993;3;5;3385000;7545000;-11;-7.5;-17;6;1821;2.7;0;52;;
1;3383183;7548700;Kittilä;3356;19930306;1993;3;6;3385000;7545000;-10.6;-7.5;-13.6;0;3569;2.5;0;52;;
1;3383183;7548700;Kittilä;3356;19930307;1993;3;7;3385000;7545000;-16.9;-11.5;-24.6;1;4806;1.61;0;53;;
1;3383183;7548700;Kittilä;3356;19930308;1993;3;8;3385000;7545000;-7.4;-4.4;-14.7;1;2068;3.32;0;54;;
1;3383183;7548700;Kittilä;3356;19930309;1993;3;9;3385000;7545000;-3.1;0.2;-6.3;2;4127;4.07;0;56;;
1;3383183;7548700;Kittilä;3356;19930310;1993;3;10;3385000;7545000;-8.8;-4.4;-13.2;2;3355;2.17;0;58;;
1;3383183;7548700;Kittilä;3356;19930311;1993;3;11;3385000;7545000;-17.7;-12.6;-21.3;3;2682;1.24;0;61;;
1;3383183;7548700;Kittilä;3356;19930312;1993;3;12;3385000;7545000;-19.7;-12.9;-28;1;4163;1.34;0;62;;
1;3383183;7548700;Kittilä;3356;19930313;1993;3;13;3385000;7545000;-12.8;-10.4;-16;8;3771;2.18;0;70;;
1;3383183;7548700;Kittilä;3356;19930314;1993;3;14;3385000;7545000;-8.4;-5.7;-10.6;2;4201;3.26;0;72;;
1;3383183;7548700;Kittilä;3356;19930315;1993;3;15;3385000;7545000;0.6;4.4;-6;0;3901;4.89;0;72;;
1;3383183;7548700;Kittilä;3356;19930316;1993;3;16;3385000;7545000;0.3;3.4;-2.5;0;4287;4.8;0;72;;
1;3383183;7548700;Kittilä;3356;19930317;1993;3;17;3385000;7545000;-6.8;0.4;-13.7;0;6966;3.01;0;72;;
1;3383183;7548700;Kittilä;3356;19930318;1993;3;18;3385000;7545000;-6.5;-2.4;-15.6;2;3483;4.06;0;74;;
1;3383183;7548700;Kittilä;3356;19930319;1993;3;19;3385000;7545000;-4;-1;-7.3;0;2664;3.89;0;74;;
1;3383183;7548700;Kittilä;3356;19930320;1993;3;20;3385000;7545000;-6.8;-0.9;-10.8;0;8368;2.93;0;74;;
1;3383183;7548700;Kittilä;3356;19930321;1993;3;21;3385000;7545000;-13.4;-5;-24.2;1;6150;2.42;0;75;;
1;3383183;7548700;Kittilä;3356;19930322;1993;3;22;3385000;7545000;-8.7;-1.5;-15;0;6940;2.8;0;75;;
1;3383183;7548700;Kittilä;3356;19930323;1993;3;23;3385000;7545000;-5.5;-1.4;-15.6;4;2691;3.82;0;79;;
1;3383183;7548700;Kittilä;3356;19930324;1993;3;24;3385000;7545000;-3.7;-0.8;-6.8;0;4815;4.01;0;79;;
1;3383183;7548700;Kittilä;3356;19930325;1993;3;25;3385000;7545000;-4.7;1.1;-12.7;0;6910;3.34;0;79;;
1;3383183;7548700;Kittilä;3356;19930326;1993;3;26;3385000;7545000;-8.4;-1.7;-15.4;0;9486;2.37;0;79;;
1;3383183;7548700;Kittilä;3356;19930327;1993;3;27;3385000;7545000;-12.4;-2.1;-23;0;10245;1.91;0;79;;
1;3383183;7548700;Kittilä;3356;19930328;1993;3;28;3385000;7545000;-10;-2.2;-18.5;0;11186;2.49;0;79;;
1;3383183;7548700;Kittilä;3356;19930329;1993;3;29;3385000;7545000;-9.4;-2.2;-17;0;9334;2.82;0;79;;
1;3383183;7548700;Kittilä;3356;19930330;1993;3;30;3385000;7545000;-9.4;-1.9;-17.2;2;5190;2.63;0;81;;
1;3383183;7548700;Kittilä;3356;19930331;1993;3;31;3385000;7545000;-3.3;-1.9;-5.8;4;3655;4.34;0;85;;
1;3383183;7548700;Kittilä;3356;19930401;1993;4;1;3385000;7545000;-3.5;-0.5;-7.2;0;5587;4.2;0;85;;
1;3383183;7548700;Kittilä;3356;19930402;1993;4;2;3385000;7545000;-5.7;-2.4;-14.4;0;6853;3.6;0;85;;
1;3383183;7548700;Kittilä;3356;19930403;1993;4;3;3385000;7545000;-6.6;-3.4;-8.1;0;7196;2.7;0;85;;
1;3383183;7548700;Kittilä;3356;19930404;1993;4;4;3385000;7545000;-7.8;-2.8;-13.5;0;11303;2.58;0;85;;
1;3383183;7548700;Kittilä;3356;19930405;1993;4;5;3385000;7545000;-6.8;-2.2;-12.1;0;2846;3.1;0;85;;
1;3383183;7548700;Kittilä;3356;19930406;1993;4;6;3385000;7545000;-4.2;1.3;-9.3;0;7584;3.11;0;85;;
1;3383183;7548700;Kittilä;3356;19930407;1993;4;7;3385000;7545000;-7.5;-3.9;-12.6;0;12309;2.63;0;85;;
1;3383183;7548700;Kittilä;3356;19930408;1993;4;8;3385000;7545000;-11.1;-3.8;-20.5;0;13144;1.78;0;85;;
1;3383183;7548700;Kittilä;3356;19930409;1993;4;9;3385000;7545000;-6.1;-0.3;-12.6;0;13549;2.36;0;85;;
1;3383183;7548700;Kittilä;3356;19930410;1993;4;10;3385000;7545000;-3;3.4;-10;0;13239;3.14;0;85;;
1;3383183;7548700;Kittilä;3356;19930411;1993;4;11;3385000;7545000;-4;3.3;-15.5;0;14643;3.1;0;85;;
1;3383183;7548700;Kittilä;3356;19930412;1993;4;12;3385000;7545000;-2.1;4.7;-12.7;0;14984;3.36;0;85;;
1;3383183;7548700;Kittilä;3356;19930413;1993;4;13;3385000;7545000;1.2;3.3;-0.8;0;9083;4.41;0;85;;
1;3383183;7548700;Kittilä;3356;19930414;1993;4;14;3385000;7545000;-0.4;2.2;-2.4;0;11813;4.04;0;85;;
1;3383183;7548700;Kittilä;3356;19930415;1993;4;15;3385000;7545000;-3.5;-0.5;-5.9;0;7038;3.39;0;85;;
1;3383183;7548700;Kittilä;3356;19930416;1993;4;16;3385000;7545000;-2.5;0.2;-4.8;6;13461;3.44;0;91;;
1;3383183;7548700;Kittilä;3356;19930417;1993;4;17;3385000;7545000;-3.5;-2.2;-4;13;5808;4.39;0;104;;
1;3383183;7548700;Kittilä;3356;19930418;1993;4;18;3385000;7545000;-5.3;-3;-7;5;4615;3.76;0;109;;
1;3383183;7548700;Kittilä;3356;19930419;1993;4;19;3385000;7545000;-6.7;-4.2;-8.5;0;14485;2.38;0;109;;
1;3383183;7548700;Kittilä;3356;19930420;1993;4;20;3385000;7545000;-6;0.3;-16.7;0;17362;2.38;0;109;;
1;3383183;7548700;Kittilä;3356;19930421;1993;4;21;3385000;7545000;-4;-0.4;-10.8;4;6501;3.77;0;113;;
1;3383183;7548700;Kittilä;3356;19930422;1993;4;22;3385000;7545000;-0.6;1.3;-3.2;2;4528;5.24;0;115;;
1;3383183;7548700;Kittilä;3356;19930423;1993;4;23;3385000;7545000;0.7;3.2;-2.8;0;11647;4.55;0;115;;
1;3383183;7548700;Kittilä;3356;19930424;1993;4;24;3385000;7545000;4.1;9.2;-3.5;0;17609;5.71;0;115;;
1;3383183;7548700;Kittilä;3356;19930425;1993;4;25;3385000;7545000;3.5;6.6;2.6;0;3954;6.95;0;115;;
1;3383183;7548700;Kittilä;3356;19930426;1993;4;26;3385000;7545000;2.3;4.2;0.5;0;15615;4.38;0;115;;
1;3383183;7548700;Kittilä;3356;19930427;1993;4;27;3385000;7545000;1.7;4.1;-3.8;0;8200;4.64;0;115;;
1;3383183;7548700;Kittilä;3356;19930428;1993;4;28;3385000;7545000;3.1;4.2;1.4;0;13687;4.36;0;115;;
1;3383183;7548700;Kittilä;3356;19930429;1993;4;29;3385000;7545000;6.6;11.3;0.7;0;13787;4.78;1.6;115;;
1;3383183;7548700;Kittilä;3356;19930430;1993;4;30;3385000;7545000;6;8.5;3.8;0;16358;4.9;2.6;115;;
1;3383183;7548700;Kittilä;3356;19930501;1993;5;1;3385000;7545000;6.4;11.5;-1;0;16350;5.9;4;115;;
1;3383183;7548700;Kittilä;3356;19930502;1993;5;2;3385000;7545000;9;12.6;3.8;0;20483;6.58;8;115;;
1;3383183;7548700;Kittilä;3356;19930503;1993;5;3;3385000;7545000;7.6;12.4;2.1;0;19554;6.66;10.6;115;;
1;3383183;7548700;Kittilä;3356;19930504;1993;5;4;3385000;7545000;0.8;6.8;-0.5;2;6459;5.77;10.6;117;;
1;3383183;7548700;Kittilä;3356;19930505;1993;5;5;3385000;7545000;1.9;3.9;-0.4;0;8167;5.61;10.6;117;;
1;3383183;7548700;Kittilä;3356;19930506;1993;5;6;3385000;7545000;3.9;6.2;1.8;0;8470;6.7;10.6;117;;
1;3383183;7548700;Kittilä;3356;19930507;1993;5;7;3385000;7545000;6.4;10.8;-1.6;0;23212;6.01;12;117;;
1;3383183;7548700;Kittilä;3356;19930508;1993;5;8;3385000;7545000;8.3;14;3.5;2;13347;8.3;15.3;119;;
1;3383183;7548700;Kittilä;3356;19930509;1993;5;9;3385000;7545000;6;10;1.5;0;24594;5.45;16.3;119;;
1;3383183;7548700;Kittilä;3356;19930510;1993;5;10;3385000;7545000;5.3;8.6;1.7;0;21377;4.93;16.6;119;;
1;3383183;7548700;Kittilä;3356;19930511;1993;5;11;3385000;7545000;3.3;6.5;-2.3;0;15629;4.75;16.6;119;;
1;3383183;7548700;Kittilä;3356;19930512;1993;5;12;3385000;7545000;2.3;6.3;0.9;0;17429;4.09;16.6;119;;
1;3383183;7548700;Kittilä;3356;19930513;1993;5;13;3385000;7545000;0.4;3.4;-4.5;0;18112;4.07;16.6;119;;
1;3383183;7548700;Kittilä;3356;19930514;1993;5;14;3385000;7545000;1.2;4.4;-2.1;5;11125;5.08;16.6;124;;
1;3383183;7548700;Kittilä;3356;19930515;1993;5;15;3385000;7545000;3;5.5;0.4;5;6918;6.72;16.6;129;;
1;3383183;7548700;Kittilä;3356;19930516;1993;5;16;3385000;7545000;4.1;7.1;0.6;2;10966;6.36;16.6;131;;
1;3383183;7548700;Kittilä;3356;19930517;1993;5;17;3385000;7545000;2.1;4.2;0.8;16;7097;6.55;16.6;147;;
1;3383183;7548700;Kittilä;3356;19930518;1993;5;18;3385000;7545000;8.1;15.2;-0.9;0;18336;7.07;19.7;147;;
1;3383183;7548700;Kittilä;3356;19930519;1993;5;19;3385000;7545000;14.1;18.4;6.8;0;21479;8.4;28.8;147;;
1;3383183;7548700;Kittilä;3356;19930520;1993;5;20;3385000;7545000;7.2;15.8;4.2;0;25160;5.62;31;147;;
1;3383183;7548700;Kittilä;3356;19930521;1993;5;21;3385000;7545000;4.7;10;0.8;0;16883;5.61;31;147;;
1;3383183;7548700;Kittilä;3356;19930522;1993;5;22;3385000;7545000;8.9;15.8;2.4;0;15823;6.75;34.9;147;;
1;3383183;7548700;Kittilä;3356;19930523;1993;5;23;3385000;7545000;6.3;13.5;2.3;0;19567;5.78;36.2;147;;
1;3383183;7548700;Kittilä;3356;19930524;1993;5;24;3385000;7545000;3.2;8.2;0.1;0;20180;4.29;36.2;147;;
1;3383183;7548700;Kittilä;3356;19930525;1993;5;25;3385000;7545000;0.4;3.3;-2.3;2;9147;4.42;36.2;149;;
1;3383183;7548700;Kittilä;3356;19930526;1993;5;26;3385000;7545000;0.3;3.3;-1.3;2;7982;5.33;36.2;151;;
1;3383183;7548700;Kittilä;3356;19930527;1993;5;27;3385000;7545000;0.3;3.7;-2;0;11320;4.32;36.2;151;;
1;3383183;7548700;Kittilä;3356;19930528;1993;5;28;3385000;7545000;1.9;5.1;-2.3;0;16426;3.95;36.2;151;;
1;3383183;7548700;Kittilä;3356;19930529;1993;5;29;3385000;7545000;4;6.7;1.1;0;12224;5.04;36.2;151;;
1;3383183;7548700;Kittilä;3356;19930530;1993;5;30;3385000;7545000;6;10.3;1.5;1;14860;5.68;37.2;152;;
1;3383183;7548700;Kittilä;3356;19930531;1993;5;31;3385000;7545000;5.7;9.8;2;4;11228;6.38;37.9;156;;
1;3383183;7548700;Kittilä;3356;19930601;1993;6;1;3385000;7545000;7;10.2;4.5;3;9870;8.42;39.9;159;;
1;3383183;7548700;Kittilä;3356;19930602;1993;6;2;3385000;7545000;6.8;8.3;5.5;12;10215;8.95;41.7;171;;
1;3383183;7548700;Kittilä;3356;19930603;1993;6;3;3385000;7545000;4.2;7.5;2.8;2;9506;7.1;41.7;173;;
1;3383183;7548700;Kittilä;3356;19930604;1993;6;4;3385000;7545000;2.1;4.2;1.4;1;8628;5.33;41.7;174;;
1;3383183;7548700;Kittilä;3356;19930605;1993;6;5;3385000;7545000;1.6;3.6;0;2;7944;5.46;41.7;176;;
1;3383183;7548700;Kittilä;3356;19930606;1993;6;6;3385000;7545000;1.6;3.5;-0.1;1;8019;5.95;41.7;177;;
1;3383183;7548700;Kittilä;3356;19930607;1993;6;7;3385000;7545000;3;6.1;0.4;4;9888;6.13;41.7;181;;
1;3383183;7548700;Kittilä;3356;19930608;1993;6;8;3385000;7545000;3.3;5.8;1.5;0;10167;5.69;41.7;181;;
1;3383183;7548700;Kittilä;3356;19930609;1993;6;9;3385000;7545000;2.5;4.1;0.6;0;12479;3.96;41.7;181;;
1;3383183;7548700;Kittilä;3356;19930610;1993;6;10;3385000;7545000;3.7;5.6;1.8;0;5252;4.95;41.7;181;;
1;3383183;7548700;Kittilä;3356;19930611;1993;6;11;3385000;7545000;3.5;6.7;0.4;0;14874;5.03;41.7;181;;
1;3383183;7548700;Kittilä;3356;19930612;1993;6;12;3385000;7545000;2.9;6.1;0.8;0;14111;4.48;41.7;181;;
1;3383183;7548700;Kittilä;3356;19930613;1993;6;13;3385000;7545000;5.4;8.7;1.6;0;9319;5.36;42.1;181;;
1;3383183;7548700;Kittilä;3356;19930614;1993;6;14;3385000;7545000;6.8;9.8;4.1;5;10421;7.24;43.9;186;;
1;3383183;7548700;Kittilä;3356;19930615;1993;6;15;3385000;7545000;8.9;13.2;5.7;1;14544;7.66;47.8;187;;
1;3383183;7548700;Kittilä;3356;19930616;1993;6;16;3385000;7545000;10.5;15.9;2.6;0;20890;6.43;53.3;187;;
1;3383183;7548700;Kittilä;3356;19930617;1993;6;17;3385000;7545000;8.6;12.8;6.3;0;7500;8.68;56.9;187;;
1;3383183;7548700;Kittilä;3356;19930618;1993;6;18;3385000;7545000;12.2;18.2;3.9;3;24389;8.2;64.1;190;;
1;3383183;7548700;Kittilä;3356;19930619;1993;6;19;3385000;7545000;8.4;12.5;6.9;5;9880;8.71;67.5;195;;
1;3383183;7548700;Kittilä;3356;19930620;1993;6;20;3385000;7545000;9.6;13.6;6.9;0;15248;6.8;72.1;195;;
1;3383183;7548700;Kittilä;3356;19930621;1993;6;21;3385000;7545000;9.9;14;6;9;18534;7.08;77;204;;
1;3383183;7548700;Kittilä;3356;19930622;1993;6;22;3385000;7545000;4.3;8.3;1.7;0;5412;6.93;77;204;;
1;3383183;7548700;Kittilä;3356;19930623;1993;6;23;3385000;7545000;8.5;14.3;4.1;0;17801;8.29;80.5;204;;
1;3383183;7548700;Kittilä;3356;19930624;1993;6;24;3385000;7545000;9.6;13.8;5.9;0;20391;7.05;85.1;204;;
1;3383183;7548700;Kittilä;3356;19930625;1993;6;25;3385000;7545000;12.1;17.4;3.7;0;23270;6.94;92.2;204;;
1;3383183;7548700;Kittilä;3356;19930626;1993;6;26;3385000;7545000;11.1;16.5;7;0;27752;6.77;98.3;204;;
1;3383183;7548700;Kittilä;3356;19930627;1993;6;27;3385000;7545000;9.1;14;3.4;0;23537;6.84;102.4;204;;
1;3383183;7548700;Kittilä;3356;19930628;1993;6;28;3385000;7545000;12;17.7;6.6;1;15743;9.64;109.4;205;;
1;3383183;7548700;Kittilä;3356;19930629;1993;6;29;3385000;7545000;12;16;8.8;1;22562;7.64;116.4;206;;
1;3383183;7548700;Kittilä;3356;19930630;1993;6;30;3385000;7545000;7.8;12.7;3.9;0;16470;6.71;119.2;206;;
1;3383183;7548700;Kittilä;3356;19930701;1993;7;1;3385000;7545000;12.5;19.5;2.9;0;25257;8.16;126.7;206;;
1;3383183;7548700;Kittilä;3356;19930702;1993;7;2;3385000;7545000;14.3;19.8;9;1;11945;9.51;136;207;;
1;3383183;7548700;Kittilä;3356;19930703;1993;7;3;3385000;7545000;14.4;19.7;9.4;1;10706;10.7;145.4;208;;
1;3383183;7548700;Kittilä;3356;19930704;1993;7;4;3385000;7545000;15.1;20;12.8;14;12612;13.29;155.5;222;;
1;3383183;7548700;Kittilä;3356;19930705;1993;7;5;3385000;7545000;12.4;14.6;10.4;6;6354;12.67;162.9;228;;
1;3383183;7548700;Kittilä;3356;19930706;1993;7;6;3385000;7545000;7.6;12.4;6.3;0;12089;8.99;165.5;228;;
1;3383183;7548700;Kittilä;3356;19930707;1993;7;7;3385000;7545000;7.5;12.5;4.9;1;18581;7.15;168;229;;
1;3383183;7548700;Kittilä;3356;19930708;1993;7;8;3385000;7545000;7.9;12.7;4;0;16364;6.38;170.9;229;;
1;3383183;7548700;Kittilä;3356;19930709;1993;7;9;3385000;7545000;6.9;11.3;3.4;0;20748;6.58;172.8;229;;
1;3383183;7548700;Kittilä;3356;19930710;1993;7;10;3385000;7545000;10.2;14;4.3;0;12407;8.31;178;229;;
1;3383183;7548700;Kittilä;3356;19930711;1993;7;11;3385000;7545000;18.8;23.9;10.7;0;22442;12.58;191.8;229;;
1;3383183;7548700;Kittilä;3356;19930712;1993;7;12;3385000;7545000;20.3;24.6;14.8;0;23363;12.53;207.1;229;;
1;3383183;7548700;Kittilä;3356;19930713;1993;7;13;3385000;7545000;16.2;22.5;11.1;0;24266;9.16;218.3;229;;
1;3383183;7548700;Kittilä;3356;19930714;1993;7;14;3385000;7545000;15.8;21.3;7.3;0;26157;9.36;229.1;229;;
1;3383183;7548700;Kittilä;3356;19930715;1993;7;15;3385000;7545000;15.5;21.1;9.8;0;22313;10.55;239.6;229;;
1;3383183;7548700;Kittilä;3356;19930716;1993;7;16;3385000;7545000;13.5;18.2;11.6;7;12354;13.27;248.1;236;;
1;3383183;7548700;Kittilä;3356;19930717;1993;7;17;3385000;7545000;13.4;15;12.5;6;7172;13.43;256.5;242;;
1;3383183;7548700;Kittilä;3356;19930718;1993;7;18;3385000;7545000;14.2;18.7;11.3;2;15145;12.42;265.7;244;;
1;3383183;7548700;Kittilä;3356;19930719;1993;7;19;3385000;7545000;14.5;18.9;9.8;1;13200;11.91;275.2;245;;
1;3383183;7548700;Kittilä;3356;19930720;1993;7;20;3385000;7545000;15.7;20.5;10.1;1;16673;11.63;285.9;246;;
1;3383183;7548700;Kittilä;3356;19930721;1993;7;21;3385000;7545000;17.3;22.8;10.4;0;22008;11.11;298.2;246;;
1;3383183;7548700;Kittilä;3356;19930722;1993;7;22;3385000;7545000;16.8;21.9;11;0;22799;12.2;310;246;;
1;3383183;7548700;Kittilä;3356;19930723;1993;7;23;3385000;7545000;16.3;21.6;10.1;0;26141;10.4;321.3;246;;
1;3383183;7548700;Kittilä;3356;19930724;1993;7;24;3385000;7545000;12;17.1;9.2;0;8012;10.71;328.3;246;;
1;3383183;7548700;Kittilä;3356;19930725;1993;7;25;3385000;7545000;13.5;17.2;10;3;12734;11.38;336.8;249;;
1;3383183;7548700;Kittilä;3356;19930726;1993;7;26;3385000;7545000;13.7;18.8;9.7;4;9111;12.82;345.5;253;;
1;3383183;7548700;Kittilä;3356;19930727;1993;7;27;3385000;7545000;15.5;19.2;12.8;0;16692;11.04;356;253;;
1;3383183;7548700;Kittilä;3356;19930728;1993;7;28;3385000;7545000;12.9;19.4;6.8;6;17305;10.88;363.9;259;;
1;3383183;7548700;Kittilä;3356;19930729;1993;7;29;3385000;7545000;12.4;17.3;9.7;5;6905;11.69;371.3;264;;
1;3383183;7548700;Kittilä;3356;19930730;1993;7;30;3385000;7545000;13.2;18;7.1;0;12022;10.65;379.5;264;;
1;3383183;7548700;Kittilä;3356;19930731;1993;7;31;3385000;7545000;12.6;17.3;6.8;10;9921;11.18;387.1;274;;
1;3383183;7548700;Kittilä;3356;19930801;1993;8;1;3385000;7545000;15.6;20.5;12.6;2;9805;14.53;397.7;276;;
1;3383183;7548700;Kittilä;3356;19930802;1993;8;2;3385000;7545000;15.1;19.4;12.7;9;7207;14.4;407.8;285;;
1;3383183;7548700;Kittilä;3356;19930803;1993;8;3;3385000;7545000;13.7;19.3;4.4;0;19330;9.24;416.5;285;;
1;3383183;7548700;Kittilä;3356;19930804;1993;8;4;3385000;7545000;13.9;19.6;8.7;9;14871;11.23;425.4;294;;
1;3383183;7548700;Kittilä;3356;19930805;1993;8;5;3385000;7545000;12.8;16.7;11;7;7827;12.61;433.2;301;;
1;3383183;7548700;Kittilä;3356;19930806;1993;8;6;3385000;7545000;10.9;13.4;9.4;0;9324;8.49;439.1;301;;
1;3383183;7548700;Kittilä;3356;19930807;1993;8;7;3385000;7545000;9.6;12.4;8.3;0;7665;7.96;443.7;301;;
1;3383183;7548700;Kittilä;3356;19930808;1993;8;8;3385000;7545000;9;15;1.6;0;18757;8.03;447.7;301;;
1;3383183;7548700;Kittilä;3356;19930809;1993;8;9;3385000;7545000;9.8;15.4;1.7;0;13468;7.93;452.5;301;;
1;3383183;7548700;Kittilä;3356;19930810;1993;8;10;3385000;7545000;12.4;15.9;9.6;0;7243;10.76;459.9;301;;
1;3383183;7548700;Kittilä;3356;19930811;1993;8;11;3385000;7545000;14.5;18.2;11.4;0;7370;12.29;469.4;301;;
1;3383183;7548700;Kittilä;3356;19930812;1993;8;12;3385000;7545000;12.1;17.3;11.3;15;6978;11.59;476.5;316;;
1;3383183;7548700;Kittilä;3356;19930813;1993;8;13;3385000;7545000;12.9;16.9;10.1;0;8790;10.71;484.4;316;;
1;3383183;7548700;Kittilä;3356;19930814;1993;8;14;3385000;7545000;12.3;15;11.4;2;3070;12.29;491.7;318;;
1;3383183;7548700;Kittilä;3356;19930815;1993;8;15;3385000;7545000;14;18.8;11.1;4;8508;12.57;500.7;322;;
1;3383183;7548700;Kittilä;3356;19930816;1993;8;16;3385000;7545000;13.6;17.8;10.7;2;13310;11.31;509.3;324;;
1;3383183;7548700;Kittilä;3356;19930817;1993;8;17;3385000;7545000;10.5;14;9.7;10;5788;11.8;514.8;334;;
1;3383183;7548700;Kittilä;3356;19930818;1993;8;18;3385000;7545000;10.7;14;8.8;3;7370;10.01;520.5;337;;
1;3383183;7548700;Kittilä;3356;19930819;1993;8;19;3385000;7545000;9.3;11.8;8.5;0;4655;9.86;524.8;337;;
1;3383183;7548700;Kittilä;3356;19930820;1993;8;20;3385000;7545000;7.8;10.4;6.7;0;8738;7.71;527.6;337;;
1;3383183;7548700;Kittilä;3356;19930821;1993;8;21;3385000;7545000;6.2;9.4;1.6;0;9986;6.36;528.8;337;;
1;3383183;7548700;Kittilä;3356;19930822;1993;8;22;3385000;7545000;7.5;10.7;5.9;4;8028;8.22;531.3;341;;
1;3383183;7548700;Kittilä;3356;19930823;1993;8;23;3385000;7545000;6.6;8.3;6.1;1;3768;8.8;532.9;342;;
1;3383183;7548700;Kittilä;3356;19930824;1993;8;24;3385000;7545000;7;9.6;5.5;0;4575;7.89;534.9;342;;
1;3383183;7548700;Kittilä;3356;19930825;1993;8;25;3385000;7545000;5.5;8.5;1.2;1;6769;5.94;535.4;343;;
1;3383183;7548700;Kittilä;3356;19930826;1993;8;26;3385000;7545000;6.2;9.3;3.2;0;4518;7.7;536.6;343;;
1;3383183;7548700;Kittilä;3356;19930827;1993;8;27;3385000;7545000;7.8;9.6;7.3;0;6742;8.69;539.4;343;;
1;3383183;7548700;Kittilä;3356;19930828;1993;8;28;3385000;7545000;6.2;7.9;5.4;0;4567;7.09;540.6;343;;
1;3383183;7548700;Kittilä;3356;19930829;1993;8;29;3385000;7545000;4.7;5.9;4.5;0;3005;6.52;540.6;343;;
1;3383183;7548700;Kittilä;3356;19930830;1993;8;30;3385000;7545000;4.4;6.1;3.4;0;5064;6.34;540.6;343;;
